kind,issuer,cusip,putcall,shares,share_chg,value,w_prev,w_cur,w_pp
KEEP,QUALCOMM INC,747525103,,1387312.0,0.0,256361384.0,0.6148741964263243,0.5271774062269473,-0.08769679019937704
ADD,CARVANA CO,146869102,,3278865.0,381.4779735682819,215814895.0,0.7368273345821961,0.44379826164162456,-0.2930290729405715
TRIM,MASTEC INC,576323109,,517250.0,-11.368632806542871,215207036.0,0.64622210799893,0.44254827021946985,-0.20367383777946013
KEEP,CARIS LIFE SCIENCES INC,142152107,,9819992.0,0.0,174992258.0,0.6042857510612115,0.3598512507727637,-0.24443450028844782
TRIM,SYNOPSYS INC,871607107,,317465.0,-58.3248004620878,141611612.0,1.039448924836571,0.29120782990380817,-0.7482410949327629
KEEP,GENERAC HLDGS INC,368736104,,390513.0,0.0,114346112.0,0.2625234781698278,0.23513949642390763,-0.02738398174592016
KEEP,SPROUTS FMRS MKT INC,85208M102,,1203773.0,0.0,101815120.0,0.3195447100995612,0.20937096702631858,-0.11017374307324262
TRIM,DOORDASH INC,25809K105,,524792.0,-4.895905822315008,96839868.0,0.2851524013389343,0.19913993923359358,-0.08601246210534075
TRIM,ENPHASE ENERGY INC,29355A107,,1556941.0,-5.519290390820278,76663775.0,0.21443683531989505,0.15765014771517338,-0.056786687604721664
NEW,BOOZ ALLEN HAMILTON HLDG COR,099502106,,1083410.0,,65730485.0,0.0,0.13516710688509648,0.13516710688509648
NEW,ADVANCED MICRO DEVICES INC,007903107,,95987.0,,55759808.0,0.0,0.11466356786852339,0.11466356786852339
KEEP,PAYPAL HLDGS INC,70450Y103,,1243590.0,0.0,53698216.0,0.19358313394410764,0.11042414340333864,-0.083158990540769
KEEP,NOVAVAX INC,670002401,,3836986.0,0.0,36144408.0,0.10749253974896901,0.07432677637225006,-0.03316576337671895
NEW,COMFORT SYS USA INC,199908104,,17793.0,,35264836.0,0.0,0.07251803872886985,0.07251803872886985
KEEP,QUANTUMSCAPE CORP,74767V109,,4294995.0,0.0,32470162.0,0.09430767647639689,0.06677111628843753,-0.027536560187959358
KEEP,UPSTART HLDGS INC,91680M107,,870947.0,0.0,30857652.0,0.07688521107889823,0.06345517678908213,-0.013430034289816095
NEW,ARGAN INC,04010E109,,36101.0,,28828454.0,0.0,0.05928236682188011,0.05928236682188011
ADD,TESLA INC,88160R101,,59963.0,1.9120296407083859,25220437.0,0.0752787804032826,0.051862898983140664,-0.02341588142014194
TRIM,PINTEREST INC,72352L106,,1197780.0,-28.651079008127407,25189313.0,0.10596261986647114,0.05179889609262964,-0.0541637237738415
KEEP,THE TRADE DESK INC,88339J105,,1387089.0,0.0,25078569.0,0.10831847154082629,0.051571163921097916,-0.05674730761972837
KEEP,ZILLOW GROUP INC,98954M200,,739700.0,0.0,23315344.0,0.10534400131491048,0.04794529653190287,-0.05739870478300761
KEEP,ARBOR REALTY TRUST INC,038923108,,4196885.0,0.0,22747117.0,0.11136408362291308,0.04677680371393571,-0.06458727990897738
TRIM,UIPATH INC,90364P105,,1961365.0,-13.57939016292607,21320038.0,0.08670173409286255,0.04384218152566984,-0.04285955256719271
KEEP,MEDICAL PROPERTIES TRUST INC,58463J304,,4525398.0,0.0,20907339.0,0.0721109940310205,0.04299351397294492,-0.02911748005807558
KEEP,RINGCENTRAL INC,76680R206,,411351.0,0.0,16034462.0,0.05265049393503191,0.03297300847542838,-0.01967748545960353
KEEP,PELOTON INTERACTIVE INC,70614W100,,2500000.0,0.0,14775000.0,0.03691144150906262,0.0303830711765979,-0.006528370332464721
KEEP,ZILLOW GROUP INC,98954M101,,328189.0,0.0,10295289.0,0.04675016645395234,0.0211710658863381,-0.025579100567614237
KEEP,PLUG PWR INC,72919P202,,2545243.0,0.0,6897609.0,0.019797091143036266,0.014184131654507092,-0.005612959488529174
KEEP,STITCH FIX INC,860897107,,735373.0,0.0,3022383.0,0.00837721082569573,0.006215179547339391,-0.002162031278356339
KEEP,OLAPLEX HLDGS INC,679369108,,1264968.0,0.0,2593184.0,0.00883770041766893,0.005332581661320802,-0.003505118756348127
KEEP,LUCID GROUP INC,549498202,,295393.0,0.0,1976179.0,0.009688504842420013,0.004063782552602238,-0.005624722289817774
KEEP,CHARGEPOINT HOLDINGS INC,15961R303,,154086.0,0.0,910648.0,0.002577289348773298,0.0018726418274671085,-0.0007046475213061895
KEEP,HERTZ GLOBAL HLDGS INC,42806J148,,468814.0,0.0,511007.0,0.003678740529908718,0.0010508265348724037,-0.002627913995036314
KEEP,AMC ENTMT HLDGS INC,00165C302,,228136.0,0.0,433458.0,0.0007694547051287326,0.0008913560247760254,0.00012190131964729279
KEEP,HERTZ GLOBAL HLDGS INC,42806J700,,106823.0,0.0,241954.0,0.0016948426122987343,0.0004975502946505969,-0.0011972923176481374
TRIM,BEYOND MEAT INC,08862E109,,299885.0,-12.670031130512271,224914.0,0.0008291738037828358,0.00046250951408550534,-0.0003666642896973304
EXIT,C H ROBINSON WORLDWIDE IN,12541W209,,0.0,-100.0,0.0,0.32750436562072666,0.0,-0.32750436562072666
EXIT,CHIME FINL INC,16935C109,,0.0,-100.0,0.0,0.6492573160448692,0.0,-0.6492573160448692
EXIT,ISHARES BITCOIN TRUST ETF,46438F101,,0.0,-100.0,0.0,0.008889111430560526,0.0,-0.008889111430560526
EXIT,SOLSTICE ADVANCED MATLS INC,83443Q103,,0.0,-100.0,0.0,0.4336913623104317,0.0,-0.4336913623104317
EXIT,VISA INC,92826C839,,0.0,-100.0,0.0,0.7476447995243514,0.0,-0.7476447995243514
